github_repo,production_path,estratos,n_amostras,cs_blob,cs_blob_any,cs_blob_any_major,cs_blob_maioria,cs_blob_sev_media,cs_blob_unanime,cs_blob_sev_max,cs_blob_n_reviews,cs_data_class,cs_data_class_any,cs_data_class_any_major,cs_data_class_maioria,cs_data_class_sev_media,cs_data_class_unanime,cs_data_class_sev_max,cs_data_class_n_reviews,cs_feature_envy,cs_feature_envy_any,cs_feature_envy_any_major,cs_feature_envy_maioria,cs_feature_envy_sev_media,cs_feature_envy_unanime,cs_feature_envy_sev_max,cs_feature_envy_n_reviews,cs_long_method,cs_long_method_any,cs_long_method_any_major,cs_long_method_maioria,cs_long_method_sev_media,cs_long_method_unanime,cs_long_method_sev_max,cs_long_method_n_reviews,n_testes,n_testes_nome_divergente,test_paths,loc_teste,n_metodos_teste,ts_assertion_roulette,ts_conditional_test_logic,ts_dependent_test,ts_duplicate_assert,ts_eager_test,ts_exception_catching_throwing,ts_general_fixture,ts_lazy_test,ts_magic_number_test,ts_mystery_guest,ts_redundant_assertion,ts_resource_optimism,ts_verbose_test,ts_n_distintos,ts_n_total
test-smells-james-project,/event-sourcing/event-store-cassandra/src/main/java/org/apache/james/eventsourcing/eventstore/cassandra/CassandraEventStore.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/event-sourcing/event-store-cassandra/src/test/java/org/apache/james/eventsourcing/eventstore/cassandra/CassandraEventStoreTest.java,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-james-project,/mailbox/api/src/main/java/org/apache/james/mailbox/model/search/MailboxQuery.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/mailbox/api/src/test/java/org/apache/james/mailbox/model/search/MailboxQueryTest.java,225,21,4,0,0,0,18,0,1,9,0,0,0,0,0,4,32
test-smells-james-project,/mailbox/cassandra/src/main/java/org/apache/james/mailbox/cassandra/mail/CassandraAttachmentDAOV2.java,disputado,1,,,,,,,,,0.8333,1,1,0,0.8333,0,2,6,,,,,,,,,,,,,,,,,1,0,/mailbox/cassandra/src/test/java/org/apache/james/mailbox/cassandra/mail/CassandraAttachmentDAOV2Test.java,75,7,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2
test-smells-james-project,/mailbox/cassandra/src/main/java/org/apache/james/mailbox/cassandra/mail/CassandraModSeqProvider.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/mailbox/cassandra/src/test/java/org/apache/james/mailbox/cassandra/mail/CassandraModSeqProviderTest.java,98,8,1,0,0,0,2,0,0,2,0,0,0,0,0,3,5
test-smells-james-project,/server/blob/blob-objectstorage/src/main/java/org/apache/james/blob/objectstorage/ContainerName.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/server/blob/blob-objectstorage/src/test/java/org/apache/james/blob/objectstorage/ContainerNameTest.java,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-james-project,/server/blob/mail-store/src/main/java/org/apache/james/blob/mail/MimeMessageStore.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/server/blob/mail-store/src/test/java/org/apache/james/blob/mail/MimeMessageStoreTest.java,128,9,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2
test-smells-james-project,/server/container/guice/jpa-common-guice/src/main/java/org/apache/james/modules/data/JPAConfiguration.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/server/container/guice/jpa-common-guice/src/test/java/org/apache/james/modules/data/JPAConfigurationTest.java,163,17,12,0,0,0,9,0,0,10,0,0,0,0,0,3,31
test-smells-james-project,/server/data/data-library/src/main/java/org/apache/james/rrt/lib/AbstractRecipientRewriteTable.java,positivo_confiavel,1,1.0,1,1,1,1.0,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/server/data/data-library/src/test/java/org/apache/james/rrt/lib/AbstractRecipientRewriteTableTest.java,536,45,18,0,0,9,0,0,0,0,0,0,0,0,0,2,27
test-smells-james-project,/server/dns-service/dnsservice-library/src/main/java/org/apache/james/dnsservice/library/netmatcher/NetMatcher.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/server/dns-service/dnsservice-library/src/test/java/org/apache/james/dnsservice/library/netmatcher/NetMatcherTest.java,114,7,16,0,0,0,6,0,0,3,0,0,0,0,0,3,25
test-smells-james-project,/server/mailrepository/mailrepository-cassandra/src/main/java/org/apache/james/mailrepository/cassandra/CassandraMailRepositoryMailDAO.java,disputado,1,,,,,,,,,,,,,,,,,0.5,1,1,0,0.5,0,3,8,,,,,,,,,1,1,/server/mailrepository/mailrepository-cassandra/src/test/java/org/apache/james/mailrepository/cassandra/CassandraMailRepositoryMailDAOTest.java,385,4,33,0,5,0,0,0,0,0,0,0,0,0,2,3,40
test-smells-jclouds,/apis/s3/src/main/java/org/jclouds/s3/xml/PayerHandler.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/apis/s3/src/test/java/org/jclouds/s3/xml/PayerHandlerTest.java,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-jclouds,/providers/google-compute-engine/src/main/java/org/jclouds/googlecomputeengine/compute/functions/InstanceToNodeMetadata.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,1,/providers/google-compute-engine/src/test/java/org/jclouds/googlecomputeengine/compute/functions/InstanceToNodeMetadataTest.java,226,9,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5
test-smells-jclouds,/providers/profitbricks/src/main/java/org/jclouds/profitbricks/http/parser/snapshot/SnapshotListResponseHandler.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/providers/profitbricks/src/test/java/org/jclouds/profitbricks/http/parser/snapshot/SnapshotListResponseHandlerTest.java,103,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2
test-smells-jena,/jena-arq/src/main/java/org/apache/jena/sparql/util/IsoMatcher.java,disputado,1,,,,,,,,,0.5,1,1,0,0.5,0,2,8,,,,,,,,,,,,,,,,,1,0,/jena-arq/src/test/java/org/apache/jena/common/TestIsoMatcher.java,255,37,1,3,31,0,0,0,0,1,0,0,0,0,0,4,36
test-smells-jena,/jena-base/src/main/java/org/apache/jena/atlas/lib/cache/CacheSimple.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,2,0,/jena-base/src/test/java/org/apache/jena/atlas/lib/cache/CacheSimpleTest.java|/jena-base/src/test/java/org/apache/jena/atlas/lib/cache/TestCacheSimple.java,100,3,0,0,0,0,1,0,0,1,1,0,0,0,0,3,3
test-smells-jetty.project,/jetty-plus/src/main/java/org/eclipse/jetty/plus/security/DataSourceLoginService.java,positivo_confiavel,1,,,,,,,,,1.6,1,1,1,1.6,0,3,10,,,,,,,,,,,,,,,,,1,0,/tests/test-loginservice/src/test/java/org/eclipse/jetty/DataSourceLoginServiceTest.java,204,13,3,0,0,2,0,1,2,0,0,0,0,1,0,5,9
test-smells-jetty.project,/jetty-server/src/main/java/org/eclipse/jetty/server/HttpConnection.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/jetty-server/src/test/java/org/eclipse/jetty/server/HttpConnectionTest.java,1212,53,9,23,0,1,0,13,0,1,1,0,0,0,11,7,59
test-smells-jetty.project,/jetty-servlets/src/main/java/org/eclipse/jetty/servlets/CrossOriginFilter.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/jetty-servlets/src/test/java/org/eclipse/jetty/servlets/CrossOriginFilterTest.java,651,23,10,0,0,6,0,0,0,0,19,0,0,0,2,4,37
test-smells-jetty.project,/jetty-start/src/main/java/org/eclipse/jetty/start/BaseHome.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/jetty-start/src/test/java/org/eclipse/jetty/start/BaseHomeTest.java,215,9,0,0,0,0,6,0,0,4,0,5,0,5,0,4,20
test-smells-jetty.project,/jetty-util/src/main/java/org/eclipse/jetty/util/ProcessorUtils.java,disputado,1,,,,,,,,,0.6,1,1,0,0.6,0,3,10,,,,,,,,,,,,,,,,,1,0,/jetty-util/src/test/java/org/eclipse/jetty/util/ProcessorUtilsTest.java,62,2,1,0,0,0,2,1,0,1,1,0,0,0,0,5,6
test-smells-jetty.project,/jetty-util/src/main/java/org/eclipse/jetty/util/thread/ReservedThreadExecutor.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/jetty-util/src/test/java/org/eclipse/jetty/util/thread/ReservedThreadExecutorTest.java,293,15,20,9,0,6,3,0,0,8,14,0,0,0,2,7,62
test-smells-jetty.project,/jetty-websocket/websocket-client/src/main/java/org/eclipse/jetty/websocket/client/WebSocketClient.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/jetty-websocket/websocket-client/src/test/java/org/eclipse/jetty/websocket/client/WebSocketClientTest.java,328,13,0,1,0,0,3,4,0,2,7,0,0,0,3,6,20
test-smells-jetty.project,/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/WebSocketFrame.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/jetty-websocket/websocket-common/src/test/java/org/eclipse/jetty/websocket/common/WebSocketFrameTest.java,140,13,0,0,0,0,3,0,0,2,0,0,0,0,0,2,5
test-smells-jetty.project,/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/extensions/compress/PerMessageDeflateExtension.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,2,0,/jetty-websocket/websocket-common/src/test/java/org/eclipse/jetty/websocket/common/extensions/compress/PerMessageDeflateExtensionTest.java|/jetty-websocket/websocket-server/src/test/java/org/eclipse/jetty/websocket/server/PerMessageDeflateExtensionTest.java,785,29,0,3,0,5,5,1,0,7,7,0,4,0,6,10,38
test-smells-jetty.project,/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,1.3333,1,1,1,1.3333,1,2,6,,,,,,,,,1,1,/jetty-websocket/javax-websocket-client-impl/src/test/java/org/eclipse/jetty/websocket/jsr356/utils/ReflectUtilsTest.java,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-jgit,/org.eclipse.jgit.http.server/src/org/eclipse/jgit/http/server/resolver/DefaultReceivePackFactory.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/org.eclipse.jgit.http.test/tst/org/eclipse/jgit/http/test/DefaultReceivePackFactoryTest.java,224,10,10,0,0,1,0,8,0,2,0,0,0,0,0,4,21
test-smells-jgit,/org.eclipse.jgit/src/org/eclipse/jgit/api/RevertCommand.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/org.eclipse.jgit.test/tst/org/eclipse/jgit/api/RevertCommandTest.java,432,12,49,0,0,5,8,10,0,3,0,8,0,8,5,8,96
test-smells-jgit,/org.eclipse.jgit/src/org/eclipse/jgit/internal/storage/pack/PackWriter.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.6667,1,1,1,1.6667,0,3,6,1,0,/org.eclipse.jgit.test/tst/org/eclipse/jgit/internal/storage/file/PackWriterTest.java,908,67,18,2,3,1,6,6,3,6,7,2,0,3,1,12,58
test-smells-jgit,/org.eclipse.jgit/src/org/eclipse/jgit/lib/Ref.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/org.eclipse.jgit.test/tst/org/eclipse/jgit/lib/RefTest.java,350,18,47,0,0,1,0,1,0,0,4,1,0,1,1,7,56
test-smells-jgit,/org.eclipse.jgit/src/org/eclipse/jgit/transport/UploadPack.java,negativo_1_review,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,1,1,0,/org.eclipse.jgit.test/tst/org/eclipse/jgit/transport/UploadPackTest.java,1827,79,152,0,0,9,0,12,3,4,5,0,0,0,19,7,204
test-smells-jgit,/org.eclipse.jgit/src/org/eclipse/jgit/transport/WalkEncryption.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,1,/org.eclipse.jgit.test/tst/org/eclipse/jgit/transport/WalkEncryptionTest.java,1314,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-jnosql,/mapping/artemis-document/src/main/java/org/jnosql/artemis/document/DocumentEntityPrePersist.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/mapping/artemis-document/src/test/java/org/jnosql/artemis/document/DocumentEntityPrePersistTest.java,37,2,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2
test-smells-jspwiki,/jspwiki-main/src/main/java/org/apache/wiki/auth/authorize/JDBCGroupDatabase.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/jspwiki-main/src/test/java/org/apache/wiki/auth/authorize/JDBCGroupDatabaseTest.java,275,11,38,0,0,7,3,1,1,3,9,0,2,1,3,10,68
test-smells-jspwiki,/jspwiki-main/src/main/java/org/apache/wiki/providers/VersioningFileProvider.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.5,1,1,1,1.5,1,2,4,1,0,/jspwiki-main/src/test/java/org/apache/wiki/providers/VersioningFileProviderTest.java,617,29,1,2,0,0,1,1,1,1,34,1,0,0,3,9,45
test-smells-juneau,/juneau-core/juneau-marshall/src/main/java/org/apache/juneau/internal/MultiIterable.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/juneau-core/juneau-core-test/src/test/java/org/apache/juneau/utils/MultiIterableTest.java,70,1,5,0,0,3,1,3,0,0,0,0,0,0,1,5,13
test-smells-kafka,/clients/src/main/java/org/apache/kafka/common/PartitionInfo.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/clients/src/test/java/org/apache/kafka/common/PartitionInfoTest.java,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
test-smells-kafka,/streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/streams/src/test/java/org/apache/kafka/streams/kstream/internals/KStreamImplTest.java,734,61,64,4,0,0,6,9,2,15,1,0,0,0,2,8,103
test-smells-kafka,/streams/src/main/java/org/apache/kafka/streams/processor/internals/InternalTopologyBuilder.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/streams/src/test/java/org/apache/kafka/streams/processor/internals/InternalTopologyBuilderTest.java,784,62,65,0,0,3,27,10,0,16,19,0,0,0,4,7,144
test-smells-kafka,/streams/src/main/java/org/apache/kafka/streams/processor/internals/TaskManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/streams/src/test/java/org/apache/kafka/streams/processor/internals/TaskManagerTest.java,668,76,5,0,0,0,0,3,0,0,4,1,0,1,0,5,14
test-smells-knox,/gateway-provider-identity-assertion-regex/src/main/java/org/apache/knox/gateway/identityasserter/regex/filter/RegexIdentityAssertionFilter.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/gateway-provider-identity-assertion-regex/src/test/java/org/apache/knox/gateway/identityasserter/regex/filter/RegexIdentityAssertionFilterTest.java,156,3,6,0,0,1,3,0,0,2,0,0,0,0,2,5,14
test-smells-knox,/gateway-provider-rewrite/src/main/java/org/apache/knox/gateway/filter/rewrite/impl/UrlRewriteContextImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/gateway-provider-rewrite/src/test/java/org/apache/knox/gateway/filter/rewrite/impl/UrlRewriteContextImplTest.java,71,1,5,0,0,2,1,0,0,0,4,0,0,0,0,4,12
test-smells-kura,/kura/org.eclipse.kura.core.cloud/src/main/java/org/eclipse/kura/core/cloud/CloudServiceOptions.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.1667,1,0,0,0.1667,0,1,6,1,0,/kura/test/org.eclipse.kura.core.cloud.test/src/test/java/org/eclipse/kura/core/cloud/CloudServiceOptionsTest.java,515,55,16,0,0,0,33,0,0,10,0,0,0,0,0,3,59
test-smells-kura,/kura/org.eclipse.kura.core/src/main/java/org/eclipse/kura/core/ssl/ConnectionSslOptions.java,disputado,1,,,,,,,,,,,,,,,,,0.3333,1,0,0,0.3333,0,1,6,,,,,,,,,1,0,/kura/test/org.eclipse.kura.core.ssl.test/src/test/java/org/eclipse/kura/core/ssl/ConnectionSslOptionsTest.java,217,20,1,0,0,0,20,0,0,9,0,0,0,0,0,3,30
test-smells-lens,/lens-cube/src/main/java/org/apache/lens/cube/metadata/FactPartition.java,disputado,1,,,,,,,,,,,,,,,,,,,,,,,,,0.875,1,1,0,0.875,0,3,8,1,0,/lens-cube/src/test/java/org/apache/lens/cube/metadata/TestFactPartition.java,61,5,3,0,0,0,0,0,0,0,3,0,0,0,0,2,6
test-smells-li-apache-kafka-clients,/li-apache-kafka-clients/src/main/java/com/linkedin/kafka/clients/producer/LiKafkaFederatedProducerImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,1,/li-apache-kafka-clients/src/test/java/com/linkedin/kafka/clients/producer/LiKafkaFederatedProducerImplTest.java,150,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
test-smells-litho,/litho-core/src/main/java/com/facebook/litho/ComponentLifecycle.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/litho-it-powermock/src/test/java/com/facebook/litho/ComponentLifecycleTest.java,647,39,7,0,0,0,13,2,6,20,0,0,0,0,2,6,50
test-smells-litho,/litho-sections-core/src/main/java/com/facebook/litho/sections/ChangeSet.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/litho-it/src/test/java/com/facebook/litho/sections/ChangeSetTest.java,183,7,38,3,0,3,5,0,0,4,0,0,0,0,2,6,55
test-smells-logging-flume,/flume-ng-core/src/main/java/org/apache/flume/channel/MultiplexingChannelSelector.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,1,1,1.0,0,2,6,1,0,/flume-ng-core/src/test/java/org/apache/flume/channel/TestMultiplexingChannelSelector.java,314,9,69,0,0,0,5,0,0,2,23,0,0,0,5,5,104
test-smells-logging-flume,/flume-ng-core/src/main/java/org/apache/flume/interceptor/RegexFilteringInterceptor.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/flume-ng-core/src/test/java/org/apache/flume/interceptor/TestRegexFilteringInterceptor.java,103,3,5,0,0,0,3,0,0,3,0,3,0,0,0,4,14
test-smells-logging-flume,/flume-ng-core/src/main/java/org/apache/flume/lifecycle/LifecycleSupervisor.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/flume-ng-core/src/test/java/org/apache/flume/lifecycle/TestLifecycleSupervisor.java,201,9,5,0,0,2,6,0,0,6,6,0,0,0,0,5,25
test-smells-lucene-solr,/lucene/facet/src/java/org/apache/lucene/facet/taxonomy/directory/DirectoryTaxonomyWriter.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/lucene/facet/src/test/org/apache/lucene/facet/taxonomy/directory/TestDirectoryTaxonomyWriter.java,511,18,5,14,0,2,15,1,0,8,13,0,0,0,5,8,63
test-smells-lucene-solr,/solr/contrib/analytics/src/java/org/apache/solr/analytics/function/mapping/FilterFunction.java,disputado,1,,,,,,,,,0.7,1,1,0,0.7,0,3,10,,,,,,,,,,,,,,,,,1,0,/solr/contrib/analytics/src/test/org/apache/solr/analytics/function/mapping/FilterFunctionTest.java,1035,16,133,0,0,24,8,0,0,3,12,0,48,0,16,7,244
test-smells-lucene-solr,/solr/contrib/analytics/src/java/org/apache/solr/analytics/function/mapping/IfFunction.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/solr/contrib/analytics/src/test/org/apache/solr/analytics/function/mapping/IfFunctionTest.java,994,17,114,0,0,26,8,0,0,3,11,0,32,0,16,7,210
test-smells-lucene-solr,/solr/contrib/dataimporthandler/src/java/org/apache/solr/handler/dataimport/ContextImpl.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/solr/contrib/dataimporthandler/src/test/org/apache/solr/handler/dataimport/TestContextImpl.java,69,4,0,0,0,0,4,0,0,3,0,0,0,0,0,2,7
test-smells-lucene-solr,/solr/core/src/java/org/apache/solr/handler/component/SearchHandler.java,positivo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,1.4,1,1,1,1.4,1,2,5,2,0,/solr/core/src/test/org/apache/solr/handler/SearchHandlerTest.java|/solr/core/src/test/org/apache/solr/handler/component/SearchHandlerTest.java,353,8,20,4,0,2,1,3,0,0,11,0,0,0,5,8,46
test-smells-lucene-solr,/solr/core/src/java/org/apache/solr/metrics/SolrMetricManager.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/solr/core/src/test/org/apache/solr/metrics/SolrMetricManagerTest.java,256,8,32,12,0,8,5,1,0,5,10,0,0,0,3,8,76
test-smells-lucene-solr,/solr/core/src/java/org/apache/solr/update/PeerSync.java,disputado,1,0.5,1,0,0,0.5,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/solr/core/src/test/org/apache/solr/update/PeerSyncTest.java,354,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-lucene-solr,/solr/core/src/java/org/apache/solr/update/processor/DistributedUpdateProcessor.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/solr/core/src/test/org/apache/solr/update/processor/DistributedUpdateProcessorTest.java,52,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3
test-smells-lucene-solr,/solr/core/src/java/org/apache/solr/update/processor/IgnoreCommitOptimizeUpdateProcessorFactory.java,disputado,1,0.25,1,1,0,0.25,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/solr/core/src/test/org/apache/solr/update/processor/IgnoreCommitOptimizeUpdateProcessorFactoryTest.java,84,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
test-smells-lucene-solr,/solr/core/src/java/org/apache/solr/util/configuration/SSLCredentialProviderFactory.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/solr/core/src/test/org/apache/solr/util/configuration/SSLCredentialProviderFactoryTest.java,97,8,7,0,0,0,1,0,0,2,10,0,0,0,0,4,20
test-smells-lucene-solr,/solr/solrj/src/java/org/apache/solr/client/solrj/io/eval/DivideEvaluator.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/solr/solrj/src/test/org/apache/solr/client/solrj/io/stream/eval/DivideEvaluatorTest.java,164,14,7,0,0,1,0,0,0,0,3,0,0,0,0,3,11
test-smells-mahout,/community/mahout-mr/mr/src/main/java/org/apache/mahout/cf/taste/impl/common/WeightedRunningAverage.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/community/mahout-mr/mr/src/test/java/org/apache/mahout/cf/taste/impl/common/WeightedRunningAverageTest.java,85,2,4,0,0,6,2,0,0,4,21,0,0,0,0,5,37
test-smells-mahout,/community/mahout-mr/mr/src/main/java/org/apache/mahout/classifier/naivebayes/NaiveBayesModel.java,negativo_confiavel,1,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,1,0,/community/mahout-mr/mr/src/test/java/org/apache/mahout/classifier/naivebayes/NaiveBayesModelTest.java,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
test-smells-maven-javadoc-plugin,/src/main/java/org/apache/maven/plugins/javadoc/AbstractJavadocMojo.java,disputado,1,,,,,,,,,,,,,,,,,0.375,1,1,0,0.375,0,2,8,,,,,,,,,1,0,/src/test/java/org/apache/maven/plugins/javadoc/AbstractJavadocMojoTest.java,90,4,6,0,0,0,1,0,0,1,0,2,0,2,0,5,12
test-smells-maven-plugins,/maven-javadoc-plugin/src/main/java/org/apache/maven/plugins/javadoc/AbstractJavadocMojo.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,1,0,/maven-javadoc-plugin/src/test/java/org/apache/maven/plugins/javadoc/AbstractJavadocMojoTest.java,79,3,5,0,0,0,1,0,0,0,0,1,0,1,0,4,8
test-smells-maven-resolver,/maven-resolver-impl/src/main/java/org/eclipse/aether/internal/impl/DefaultUpdatePolicyAnalyzer.java,negativo_confiavel,1,,,,,,,,,0.0,0,0,0,0.0,0,0,2,,,,,,,,,,,,,,,,,1,0,/maven-resolver-impl/src/test/java/org/eclipse/aether/internal/impl/DefaultUpdatePolicyAnalyzerTest.java,130,9,22,0,0,1,0,0,0,1,4,0,0,0,0,4,28
test-smells-maven-resolver,/maven-resolver-util/src/main/java/org/eclipse/aether/util/graph/traverser/StaticDependencyTraverser.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/maven-resolver-util/src/test/java/org/eclipse/aether/util/graph/traverser/StaticDependencyTraverserTest.java,70,4,5,0,0,0,3,0,0,1,0,0,1,0,0,4,10
test-smells-metron,/metron-platform/metron-common/src/main/java/org/apache/metron/common/utils/HashUtils.java,negativo_confiavel,1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0,0,0,0.0,0,0,2,1,0,/metron-platform/metron-common/src/test/java/org/apache/metron/common/utils/HashUtilsTest.java,55,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
