sample_id,smell,granularidade,code_name,path,start_line,end_line,mlcq_repo,github_repo,repo_status,commit_hash,is_industry_relevant,n_reviews,n_revisores,severidades,n_positivos,n_major_ou_mais,n_reviews_crosscheck,sev_max,sev_media,sev_mediana,pos_any,pos_maioria,pos_unanime,pos_any_major,foi_crosscheck,estrato
6533221,feature envy,function,org.eclipse.smarthome.automation.internal.core.provider.AutomationResourceBundlesTracker#initializeEvent Bundle,/bundles/automation/org.eclipse.smarthome.automation.providers/src/main/java/org/eclipse/smarthome/automation/internal/core/provider/AutomationResourceBundlesTracker.java,278,287,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,6,3,minor|none|none|none|none|none,1,0,2,1,0.1667,0.0,1,0,0,0,1,disputado
6533723,long method,function,org.eclipse.smarthome.core.thing.internal.profiles.ProfileTypeRegistryImpl#removeProfileTypeProvider ProfileTypeProvider,/bundles/core/org.eclipse.smarthome.core.thing/src/main/java/org/eclipse/smarthome/core/thing/internal/profiles/ProfileTypeRegistryImpl.java,59,61,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6534806,long method,function,org.eclipse.smarthome.binding.sonyaudio.internal.protocol.SetAudioVolume.SetAudioVolume int|int|int|int,/extensions/binding/org.eclipse.smarthome.binding.sonyaudio/src/main/java/org/eclipse/smarthome/binding/sonyaudio/internal/protocol/SonyAudioMethod.java,251,255,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6535592,blob,class,org.eclipse.smarthome.model.script.actions.Ping,/bundles/model/org.eclipse.smarthome.model.script/src/org/eclipse/smarthome/model/script/actions/Ping.java,28,66,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6535841,blob,class,org.eclipse.smarthome.io.net.http.HttpRequestBuilder,/bundles/io/org.eclipse.smarthome.io.net/src/main/java/org/eclipse/smarthome/io/net/http/HttpRequestBuilder.java,30,137,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6536158,long method,function,org.eclipse.smarthome.binding.astro.internal.calc.SunZodiacCalc#getZodiac Calendar,/extensions/binding/org.eclipse.smarthome.binding.astro/src/main/java/org/eclipse/smarthome/binding/astro/internal/calc/SunZodiacCalc.java,36,52,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6536222,long method,function,org.eclipse.smarthome.model.lsp.internal.MappingUriExtensions#map String,/bundles/model/org.eclipse.smarthome.model.lsp/src/main/java/org/eclipse/smarthome/model/lsp/internal/MappingUriExtensions.java,178,184,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6536605,feature envy,function,org.eclipse.smarthome.io.net.http.HttpUtil.executeUrl String|String|Properties|InputStream|String|int,/bundles/io/org.eclipse.smarthome.io.net/src/main/java/org/eclipse/smarthome/io/net/http/HttpUtil.java,127,133,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,6,3,major|none|none|none|none|none,1,1,4,2,0.3333,0.0,1,0,0,1,1,disputado
6537106,long method,function,org.eclipse.smarthome.binding.digitalstrom.internal.lib.structure.devices.impl.DeviceImpl#supportsSensorType SensorEnum,/extensions/binding/org.eclipse.smarthome.binding.digitalstrom/src/main/java/org/eclipse/smarthome/binding/digitalstrom/internal/lib/structure/devices/impl/DeviceImpl.java,1199,1205,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6537117,feature envy,function,org.eclipse.smarthome.binding.digitalstrom.internal.lib.structure.devices.impl.DeviceImpl#getSensorType Short,/extensions/binding/org.eclipse.smarthome.binding.digitalstrom/src/main/java/org/eclipse/smarthome/binding/digitalstrom/internal/lib/structure/devices/impl/DeviceImpl.java,1318,1325,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6537386,feature envy,function,org.eclipse.smarthome.automation.internal.core.provider.i18n.ModuleTypeI18nUtil.getInputLabel TranslationProvider|Bundle|String|String|String|Locale,/bundles/automation/org.eclipse.smarthome.automation.providers/src/main/java/org/eclipse/smarthome/automation/internal/core/provider/i18n/ModuleTypeI18nUtil.java,84,88,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6538820,data class,class,org.eclipse.smarthome.core.thing.xml.internal.ChannelTypeXmlResult,/bundles/core/org.eclipse.smarthome.core.thing.xml/src/main/java/org/eclipse/smarthome/core/thing/xml/internal/ChannelTypeXmlResult.java,28,61,eclipse/smarthome,test-smells-smarthome,HASH_OK,b8455de15d65512e8fac4e94d42de6ab2fccf1c5,1,8,4,major|major|minor|none|none|none|none|none,3,2,6,2,0.625,0.0,1,0,0,1,1,disputado
6541523,data class,class,org.eclipse.xsemantics.example.lambda.typesystem.lambda.rules.UnifyBasicTypeVariableTypeRule,/examples/org.eclipse.xsemantics.example.lambda/old/src-gen-ts/org/xtypes/example/lambda/typesystem/lambda/rules/UnifyBasicTypeVariableTypeRule.java,16,79,eclipse/xsemantics,test-smells-xsemantics,HASH_OK,63c2c5078380cfb9bf0e47d1ca031259b472368b,0.5,6,3,major|major|major|none|none|none,3,3,4,2,1.0,1.0,1,0,0,1,1,disputado
6541577,data class,class,org.eclipse.xsemantics.example.lambda.typesystem.lambda.rules.NotOccurVarInArrowTypeRule,/examples/org.eclipse.xsemantics.example.lambda/old/src-gen-ts/org/xtypes/example/lambda/typesystem/lambda/rules/NotOccurVarInArrowTypeRule.java,16,79,eclipse/xsemantics,test-smells-xsemantics,HASH_OK,63c2c5078380cfb9bf0e47d1ca031259b472368b,0.5,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6542357,blob,class,org.eclipse.xtext.xbase.lib.util.ToStringHelper,/org.eclipse.xtext.xbase.lib/deprecated/org/eclipse/xtext/xbase/lib/util/ToStringHelper.java,20,44,eclipse/xtext-lib,test-smells-xtext-lib,HASH_OK,338fb2381278a5ea2cd24ba77d74e4889db56cfa,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6544247,data class,class,org.eclipse.n4js.ts.services.TypeExpressionsGrammarAccess.TypeRefWithoutModifiersElements,/plugins/org.eclipse.n4js.ts/src-gen/org/eclipse/n4js/ts/services/TypeExpressionsGrammarAccess.java,201,255,eclipse/n4js,test-smells-n4js,HASH_OK,f715912fce0352ab574ff878086f77d17a78c908,1,10,5,critical|major|minor|minor|minor|minor|none|none|none|none,6,2,8,3,0.9,1.0,1,1,0,1,1,positivo_confiavel
6546019,data class,class,org.eclipse.n4js.ts.typeRefs.Wildcard,/plugins/org.eclipse.n4js.ts.model/emf-gen/org/eclipse/n4js/ts/typeRefs/Wildcard.java,38,174,eclipse/n4js,test-smells-n4js,HASH_OK,f715912fce0352ab574ff878086f77d17a78c908,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6546066,blob,class,org.eclipse.n4js.validation.validators.N4JSLambdaValidator,/plugins/org.eclipse.n4js/src/org/eclipse/n4js/validation/validators/N4JSLambdaValidator.java,29,71,eclipse/n4js,test-smells-n4js,HASH_OK,f715912fce0352ab574ff878086f77d17a78c908,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6546542,blob,class,org.eclipse.n4js.ui.editor.syntaxcoloring.InternalN4JSParser.ruleDoubleLiteral_return,/plugins/org.eclipse.n4js.ui/src-gen/org/eclipse/n4js/ui/editor/syntaxcoloring/InternalN4JSParser.java,36478,36479,eclipse/n4js,test-smells-n4js,HASH_OK,f715912fce0352ab574ff878086f77d17a78c908,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6546622,feature envy,function,org.eclipse.n4js.semver.services.SemverGrammarAccess#getWILDCARDAccess,/plugins/org.eclipse.n4js.semver/src-gen/org/eclipse/n4js/semver/services/SemverGrammarAccess.java,1703,1705,eclipse/n4js,test-smells-n4js,HASH_OK,f715912fce0352ab574ff878086f77d17a78c908,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6547476,data class,class,org.eclipse.rap.rwt.internal.theme.css.NullElementSelector,/bundles/org.eclipse.rap.rwt/src/org/eclipse/rap/rwt/internal/theme/css/NullElementSelector.java,17,54,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,4,2,minor|minor|none|none,2,0,2,1,0.5,0.5,1,0,0,0,1,disputado
6547794,feature envy,function,org.eclipse.ui.internal.Workbench#newWorkbenchWindow,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/Workbench.java,1931,1935,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,4,2,minor|minor|none|none,2,0,2,1,0.5,0.5,1,0,0,0,1,disputado
6547907,blob,class,org.eclipse.ui.handlers.ShowPerspectiveHandler,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/handlers/ShowPerspectiveHandler.java,41,156,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6548259,data class,class,org.eclipse.rap.rwt.internal.client.ConnectionMessages,/bundles/org.eclipse.rap.rwt/src/org/eclipse/rap/rwt/internal/client/ConnectionMessages.java,16,20,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,6,3,critical|none|none|none|none|none,1,1,4,3,0.5,0.0,1,0,0,1,1,disputado
6548279,feature envy,function,org.eclipse.swt.internal.widgets.treeitemkit.TreeItemLCA.getCellFonts TreeItem,/bundles/org.eclipse.rap.rwt/widgetkits/org/eclipse/swt/internal/widgets/treeitemkit/TreeItemLCA.java,193,195,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6548643,feature envy,function,org.eclipse.ui.internal.PageEventAction#dispose,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/PageEventAction.java,154,162,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6550344,blob,class,org.eclipse.ui.internal.preferences.AbstractIntegerListener,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/preferences/AbstractIntegerListener.java,15,51,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6551559,blob,class,org.eclipse.jface.databinding.viewers.ObservableMapCellLabelProvider,/bundles/org.eclipse.rap.jface.databinding/src/org/eclipse/jface/databinding/viewers/ObservableMapCellLabelProvider.java,34,94,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6552410,long method,function,org.eclipse.swt.widgets.Menu#setLocation int|int,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/Menu.java,263,270,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6553535,feature envy,function,org.eclipse.ui.views.properties.ComboBoxPropertyDescriptor.ComboBoxPropertyDescriptor Object|String|String[],/bundles/org.eclipse.rap.ui.views/src/org/eclipse/ui/views/properties/ComboBoxPropertyDescriptor.java,56,60,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6554999,blob,class,org.eclipse.ui.internal.progress.AnimationManager,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/progress/AnimationManager.java,40,327,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,6,3,major|minor|minor|none|none|none,3,1,4,2,0.6667,0.5,1,0,0,1,1,disputado
6555966,blob,class,org.eclipse.swt.widgets.ToolBar,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/ToolBar.java,51,411,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,6,3,major|minor|minor|none|none|none,3,1,4,2,0.6667,0.5,1,0,0,1,1,disputado
6560581,data class,class,org.eclipse.ui.IPluginContribution,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/IPluginContribution.java,21,35,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,6,3,major|none|none|none|none|none,1,1,4,2,0.3333,0.0,1,0,0,1,1,disputado
6562164,long method,function,org.eclipse.ui.internal.registry.EditorDescriptor#getEditorMatchingStrategy,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/registry/EditorDescriptor.java,633,650,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6562309,blob,class,org.eclipse.ui.internal.WWinPartService,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/WWinPartService.java,28,247,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,4,2,minor|minor|none|none,2,0,2,1,0.5,0.5,1,0,0,0,1,disputado
6562963,long method,function,org.eclipse.ui.internal.forms.widgets.FormHeading#setForeground Color,/bundles/org.eclipse.rap.ui.forms/src/org/eclipse/ui/internal/forms/widgets/FormHeading.java,677,682,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6563293,long method,function,org.eclipse.swt.custom.SashFormLayout#flushCache Control,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/custom/SashFormLayout.java,105,108,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6563346,long method,function,org.eclipse.ui.internal.decorators.DecoratorRegistryReader#readRegistry IExtensionRegistry,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/decorators/DecoratorRegistryReader.java,95,105,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6564431,blob,class,org.eclipse.rap.rwt.internal.client.WebClientProvider,/bundles/org.eclipse.rap.rwt/src/org/eclipse/rap/rwt/internal/client/WebClientProvider.java,19,31,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6564535,long method,function,org.eclipse.ui.internal.dialogs.CustomizePerspectiveDialog#createMenuEntries Menu|DisplayItem|boolean,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/dialogs/CustomizePerspectiveDialog.java,2900,3001,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,6,3,critical|critical|major|minor|minor|none,5,3,2,3,1.6667,1.5,1,1,0,1,1,positivo_confiavel
6567017,feature envy,function,org.eclipse.jface.viewers.SWTFocusCellManager.SWTFocusCellManager ColumnViewer|FocusCellHighlighter|CellNavigationStrategy,/bundles/org.eclipse.rap.jface/src/org/eclipse/jface/viewers/SWTFocusCellManager.java,58,69,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6568804,data class,class,org.eclipse.e4.ui.workbench.renderers.swt.ElementReferenceRenderer,/bundles/org.eclipse.e4.ui.workbench.renderers.swt/src/org/eclipse/e4/ui/workbench/renderers/swt/ElementReferenceRenderer.java,34,185,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6569509,long method,function,org.eclipse.xtext.web.example.entities.ide.contentassist.antlr.internal.InternalEntitiesParser#rule__XSynchronizedExpression__Group__1,/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesParser.java,44613,44645,eclipse/xtext-web,,SEM_REPO,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6569900,data class,class,org.eclipse.rap.demo.DemoChartViewPart,/examples/org.eclipse.rap.demo/src/org/eclipse/rap/demo/DemoChartViewPart.java,22,110,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6571650,data class,class,org.eclipse.rap.rwt.apache.batik.util.io.ASCIIDecoder,/bundles/org.eclipse.rap.rwt/css/org/eclipse/rap/rwt/apache/batik/util/io/ASCIIDecoder.java,30,56,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6571793,blob,class,org.eclipse.jface.internal.databinding.swt.ControlTooltipTextProperty,/bundles/org.eclipse.rap.jface.databinding/src/org/eclipse/jface/internal/databinding/swt/ControlTooltipTextProperty.java,20,32,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6571855,data class,class,org.eclipse.ui.internal.preferences.WorkbenchPreferenceExtensionNode,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/preferences/WorkbenchPreferenceExtensionNode.java,33,255,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,6,3,critical|major|major|minor|minor|none,5,3,4,3,1.5,1.5,1,1,0,1,1,positivo_confiavel
6572017,data class,class,org.eclipse.swt.widgets.Label,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/widgets/Label.java,70,358,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6573661,data class,class,org.eclipse.ui.internal.ViewerActionBuilder,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/ViewerActionBuilder.java,32,198,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6573709,data class,class,org.eclipse.ui.IViewReference,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/IViewReference.java,22,45,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,6,3,minor|minor|none|none|none|none,2,0,4,1,0.3333,0.0,1,0,0,0,1,disputado
6577272,long method,function,org.eclipse.xtext.web.example.entities.parser.antlr.internal.InternalEntitiesParser#entryRuleXMultiplicativeExpression,/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java,5034,5068,eclipse/xtext-web,,SEM_REPO,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,0,4,2,minor|minor|none|none,2,0,2,1,0.5,0.5,1,0,0,0,1,disputado
6577681,long method,function,org.eclipse.swt.custom.ScrolledComposite#setShowFocusedControl boolean,/bundles/org.eclipse.rap.rwt/src/org/eclipse/swt/custom/ScrolledComposite.java,513,524,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6578382,long method,function,org.eclipse.xtext.web.example.entities.ide.contentassist.antlr.internal.InternalEntitiesLexer#mT__66,/org.eclipse.xtext.web.example.entities.ide/src-gen/org/eclipse/xtext/web/example/entities/ide/contentassist/antlr/internal/InternalEntitiesLexer.java,1210,1227,eclipse/xtext-web,,SEM_REPO,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6578481,blob,class,org.eclipse.xtext.web.example.entities.parser.antlr.internal.InternalEntitiesParser.DFA93,/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java,23104,23611,eclipse/xtext-web,,SEM_REPO,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6578541,blob,class,org.eclipse.ui.internal.AbstractPartSelectionTracker,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/AbstractPartSelectionTracker.java,24,167,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,4,2,minor|minor|none|none,2,0,2,1,0.5,0.5,1,0,0,0,1,disputado
6579063,feature envy,function,org.eclipse.ui.tests.decorators.DecoratorEnablementTestCase#testDisableDecorator,/tests/org.eclipse.rap.ui.tests/Eclipse UI Tests/org/eclipse/ui/tests/decorators/DecoratorEnablementTestCase.java,83,87,eclipse/rap,test-smells-org.eclipse.rap,HASH_OK,6295da95d01da6669c91bd4b058db9b89f35abaf,1,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
6579581,long method,function,org.eclipse.xtext.web.example.entities.domainmodel.impl.OperationImpl#eStaticClass,/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/domainmodel/impl/OperationImpl.java,85,89,eclipse/xtext-web,,SEM_REPO,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,0,2,1,none|none,0,0,0,0,0.0,0.0,0,0,0,0,0,negativo_confiavel
